ce worker worktree-prune: dry-run (670 candidate(s))
VERDICT      REASON             BRANCH                   PATH
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-626/popen-gw3/test_allocate_refuses_when_pro0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-626/popen-gw4/test_allocate_production_lengt0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-626/popen-gw4/test_release_does_not_delete_b0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-626/popen-gw4/test_release_is_recoverable_wh0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-626/popen-gw6/test_allocate_event_is_claim_c0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-626/popen-gw6/test_allocate_same_second_two_0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-626/popen-gw7/test_allocate_no_files_written0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-626/popen-gw7/test_release_marks_claim_relea0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-626/popen-gw8/test_allocate_refuses_same_con0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-626/popen-gw8/test_release_same_second_two_l0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-626/popen-gw9/test_allocate_lease_written_be0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-626/popen-gw9/test_allocate_refuses_proposed0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-640/popen-gw1/test_allocate_refuses_same_con0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-640/popen-gw11/test_release_existing_schema_i0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-640/popen-gw11/test_release_marks_claim_relea0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-640/popen-gw12/test_allocate_refuses_when_pro0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-640/popen-gw13/test_allocate_refuses_existing0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-640/popen-gw13/test_release_does_not_delete_b0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-640/popen-gw14/test_release_is_recoverable_wh0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-640/popen-gw16/test_allocate_lease_written_be0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-640/popen-gw17/test_allocate_event_is_claim_c0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-640/popen-gw17/test_release_calls_git_worktre0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-640/popen-gw18/test_allocate_creates_lease_cl0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-640/popen-gw18/test_allocate_rollback_removes0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-640/popen-gw19/test_allocate_no_files_written0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-640/popen-gw19/test_release_appends_claim_rel0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-640/popen-gw2/test_allocate_production_lengt0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-640/popen-gw2/test_allocate_proposed_state_c0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-640/popen-gw2/test_allocate_rollback_leaves_0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-640/popen-gw2/test_release_git_worktree_remo0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-640/popen-gw2/test_release_same_second_two_l0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-640/popen-gw3/test_release_lease_removal_fai0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-640/popen-gw3/test_release_removes_lease0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-640/popen-gw4/test_allocate_literal_none_env0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-640/popen-gw4/test_release_claim_write_failu0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-640/popen-gw5/test_allocate_same_second_two_0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-640/popen-gw5/test_release_event_write_failu0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-640/popen-gw6/test_allocate_refuses_proposed0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-640/popen-gw6/test_is_not_root_checkout_when0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-640/popen-gw6/test_release_is_recoverable_wh0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-640/popen-gw7/test_allocate_claim_has_correc0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-640/popen-gw7/test_release_existing_malforme0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-640/popen-gw8/test_release_is_recoverable_wh0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-640/popen-gw9/test_allocate_refuses_when_con0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-640/popen-gw9/test_release_is_recoverable_wh0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-745/popen-gw1/test_release_calls_git_worktre0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-745/popen-gw1/test_release_claim_write_failu0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-745/popen-gw1/test_release_event_write_failu0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-745/popen-gw10/test_allocate_production_lengt0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-745/popen-gw10/test_release_is_recoverable_wh0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-745/popen-gw10/test_release_lease_removal_fai0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-745/popen-gw11/test_release_same_second_two_l0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-745/popen-gw13/test_release_does_not_delete_b0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-745/popen-gw14/test_allocate_refuses_existing0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-745/popen-gw14/test_release_removes_lease0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-745/popen-gw15/test_release_appends_claim_rel0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-745/popen-gw15/test_release_existing_malforme0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-745/popen-gw16/test_release_existing_schema_i0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-745/popen-gw16/test_release_is_recoverable_wh0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-745/popen-gw17/test_allocate_proposed_state_c0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-745/popen-gw18/test_allocate_literal_none_env0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-745/popen-gw18/test_allocate_refuses_proposed0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-745/popen-gw18/test_release_is_recoverable_wh0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-745/popen-gw19/test_allocate_creates_lease_cl0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-745/popen-gw19/test_allocate_rollback_leaves_0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-745/popen-gw2/test_release_is_recoverable_wh0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-745/popen-gw3/test_allocate_refuses_when_pro0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-745/popen-gw3/test_allocate_rollback_removes0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-745/popen-gw4/test_release_marks_claim_relea0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-745/popen-gw5/test_allocate_event_is_claim_c0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-745/popen-gw5/test_allocate_refuses_when_con0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-745/popen-gw6/test_allocate_same_second_two_0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-745/popen-gw7/test_allocate_claim_has_correc0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-745/popen-gw7/test_allocate_no_files_written0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-745/popen-gw7/test_is_not_root_checkout_when0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-745/popen-gw8/test_allocate_lease_written_be0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-745/popen-gw8/test_allocate_refuses_same_con0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-745/popen-gw8/test_release_git_worktree_remo0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-773/popen-gw1/test_allocate_creates_lease_cl0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-773/popen-gw1/test_allocate_refuses_when_pro0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-773/popen-gw1/test_release_same_second_two_l0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-773/popen-gw10/test_allocate_same_second_two_0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-773/popen-gw10/test_release_lease_removal_fai0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-773/popen-gw11/test_release_existing_malforme0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-773/popen-gw11/test_release_existing_schema_i0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-773/popen-gw11/test_release_git_worktree_remo0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-773/popen-gw12/test_allocate_refuses_proposed0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-773/popen-gw13/test_allocate_refuses_existing0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-773/popen-gw13/test_allocate_refuses_when_con0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-773/popen-gw14/test_allocate_rollback_leaves_0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-773/popen-gw14/test_release_claim_write_failu0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-773/popen-gw15/test_allocate_claim_has_correc0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-773/popen-gw15/test_allocate_no_files_written0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-773/popen-gw15/test_is_not_root_checkout_when0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-773/popen-gw17/test_allocate_proposed_state_c0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-773/popen-gw17/test_allocate_rollback_removes0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-773/popen-gw18/test_release_does_not_delete_b0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-773/popen-gw19/test_allocate_literal_none_env0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-773/popen-gw19/test_allocate_production_lengt0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-773/popen-gw19/test_release_is_recoverable_wh0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-773/popen-gw2/test_allocate_event_is_claim_c0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-773/popen-gw3/test_release_is_recoverable_wh0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-773/popen-gw4/test_release_appends_claim_rel0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-773/popen-gw4/test_release_is_recoverable_wh0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-773/popen-gw5/test_allocate_refuses_same_con0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-773/popen-gw5/test_release_removes_lease0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-773/popen-gw7/test_release_event_write_failu0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-773/popen-gw7/test_release_is_recoverable_wh0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-773/popen-gw8/test_release_marks_claim_relea0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-773/popen-gw9/test_allocate_lease_written_be0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-773/popen-gw9/test_release_calls_git_worktre0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-801/popen-gw1/test_release_claim_write_failu0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-801/popen-gw11/test_allocate_literal_none_env0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-801/popen-gw12/test_allocate_refuses_when_pro0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-801/popen-gw12/test_release_marks_claim_relea0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-801/popen-gw13/test_release_removes_lease0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-801/popen-gw14/test_allocate_refuses_same_con0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-801/popen-gw14/test_is_not_root_checkout_when0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-801/popen-gw15/test_allocate_event_is_claim_c0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-801/popen-gw15/test_release_is_recoverable_wh0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-801/popen-gw16/test_allocate_same_second_two_0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-801/popen-gw16/test_release_git_worktree_remo0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-801/popen-gw17/test_release_event_write_failu0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-801/popen-gw17/test_release_is_recoverable_wh0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-801/popen-gw18/test_allocate_no_files_written0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-801/popen-gw18/test_release_existing_schema_i0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-801/popen-gw19/test_allocate_refuses_when_con0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-801/popen-gw2/test_release_calls_git_worktre0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-801/popen-gw3/test_release_existing_malforme0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-801/popen-gw3/test_release_same_second_two_l0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-801/popen-gw4/test_allocate_refuses_existing0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-801/popen-gw4/test_allocate_rollback_leaves_0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-801/popen-gw5/test_allocate_production_lengt0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-801/popen-gw5/test_allocate_proposed_state_c0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-801/popen-gw5/test_release_appends_claim_rel0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-801/popen-gw6/test_allocate_creates_lease_cl0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-801/popen-gw6/test_release_does_not_delete_b0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-801/popen-gw7/test_allocate_claim_has_correc0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-801/popen-gw7/test_release_is_recoverable_wh0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-801/popen-gw8/test_allocate_lease_written_be0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-801/popen-gw8/test_allocate_refuses_proposed0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-801/popen-gw8/test_release_is_recoverable_wh0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-801/popen-gw9/test_allocate_rollback_removes0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-801/popen-gw9/test_release_lease_removal_fai0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-814/popen-gw1/test_allocate_production_lengt0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-814/popen-gw1/test_allocate_refuses_same_con0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-814/popen-gw10/test_allocate_claim_has_correc0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-814/popen-gw10/test_allocate_refuses_when_con0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-814/popen-gw11/test_allocate_no_files_written0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-814/popen-gw11/test_release_does_not_delete_b0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-814/popen-gw12/test_release_removes_lease0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-814/popen-gw13/test_allocate_rollback_leaves_0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-814/popen-gw13/test_release_claim_write_failu0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-814/popen-gw14/test_allocate_creates_lease_cl0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-814/popen-gw14/test_release_existing_schema_i0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-814/popen-gw16/test_allocate_refuses_existing0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-814/popen-gw16/test_release_event_write_failu0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-814/popen-gw17/test_allocate_refuses_when_pro0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-814/popen-gw17/test_is_not_root_checkout_when0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-814/popen-gw18/test_allocate_proposed_state_c0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-814/popen-gw18/test_release_git_worktree_remo0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-814/popen-gw18/test_release_same_second_two_l0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-814/popen-gw19/test_allocate_event_is_claim_c0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-814/popen-gw19/test_allocate_same_second_two_0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-814/popen-gw2/test_release_lease_removal_fai0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-814/popen-gw3/test_release_existing_malforme0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-814/popen-gw3/test_release_is_recoverable_wh0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-814/popen-gw4/test_allocate_literal_none_env0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-814/popen-gw4/test_release_appends_claim_rel0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-814/popen-gw5/test_allocate_refuses_proposed0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-814/popen-gw5/test_release_is_recoverable_wh0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-814/popen-gw6/test_release_calls_git_worktre0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-814/popen-gw6/test_release_is_recoverable_wh0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-814/popen-gw8/test_allocate_rollback_removes0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-814/popen-gw8/test_release_is_recoverable_wh0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-814/popen-gw9/test_allocate_lease_written_be0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-814/popen-gw9/test_release_marks_claim_relea0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-817/popen-gw10/test_allocate_rollback_removes0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-817/popen-gw10/test_release_lease_removal_fai0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-817/popen-gw12/test_allocate_production_lengt0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-817/popen-gw12/test_release_event_write_failu0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-817/popen-gw12/test_release_removes_lease0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-817/popen-gw13/test_allocate_rollback_leaves_0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-817/popen-gw13/test_release_is_recoverable_wh0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-817/popen-gw14/test_allocate_claim_has_correc0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-817/popen-gw15/test_allocate_refuses_when_pro0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-817/popen-gw15/test_release_same_second_two_l0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-817/popen-gw16/test_allocate_creates_lease_cl0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-817/popen-gw17/test_release_does_not_delete_b0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-817/popen-gw17/test_release_existing_schema_i0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-817/popen-gw19/test_allocate_event_is_claim_c0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-817/popen-gw19/test_release_is_recoverable_wh0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-817/popen-gw2/test_allocate_refuses_proposed0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-817/popen-gw2/test_allocate_refuses_same_con0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-817/popen-gw2/test_release_appends_claim_rel0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-817/popen-gw3/test_allocate_literal_none_env0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-817/popen-gw3/test_allocate_same_second_two_0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-817/popen-gw4/test_allocate_no_files_written0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-817/popen-gw4/test_release_marks_claim_relea0/worktree
PRUNABLE     orphan-empty       -                        /var/tmp/pytest-of-cedev2/pytest-817/popen-gw4/test_scan_classifies_clean_dir0/extra/orphan-empty
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-817/popen-gw5/test_allocate_proposed_state_c0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-817/popen-gw5/test_release_claim_write_failu0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-817/popen-gw6/test_release_git_worktree_remo0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-817/popen-gw6/test_release_is_recoverable_wh0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-817/popen-gw7/test_allocate_refuses_existing0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-817/popen-gw7/test_allocate_refuses_when_con0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-817/popen-gw8/test_release_existing_malforme0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-817/popen-gw8/test_release_is_recoverable_wh0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-817/popen-gw9/test_allocate_lease_written_be0/worktree
REPORT_ONLY  too-new            -                        /var/tmp/pytest-of-cedev2/pytest-817/popen-gw9/test_is_not_root_checkout_when0/worktree
